0.0 0x 0y 0z 1x 1y 1z 2x 2y 2z 3x 3y 3z 4x 4y 4z 5x 5y 5z 6x 6y 6z 7x 7y 7z 8x 8y 8z 9x 9y 9z 10x 10y 10z 11x 11y 11z 12x 12y 12z 13x 13y 13z 14x 14y 14z 15x 15y 15z 16x 16y 16z 17x 17y 17z 18x 18y 18z 19x 19y 19z 20x 20y 20z 21x 21y 21z 22x 22y 22z 23x 23y 23z 24x 24y 24z 25x 25y 25z 26x 26y 26z 27x 27y 27z 28x 28y 28z 29x 29y 29z 30x 30y 30z 31x 31y 31z 32x 32y 32z 33x 33y 33z 34x 34y 34z 35x 35y 35z 36x 36y 36z 37x 37y 37z 38x 38y 38z 39x 39y 39z 40x 40y 40z 41x 41y 41z 42x 42y 42z 43x 43y 43z 44x 44y 44z 45x 45y 45z 46x 46y 46z 47x 47y 47z 48x 48y 48z 49x 49y 49z 50x 50y 50z 51x 51y 51z 52x 52y 52z 53x 53y 53z 54x 54y 54z 55x 55y 55z 56x 56y 56z 57x 57y 57z 58x 58y 58z 59x 59y 59z 60x 60y 60z 61x 61y 61z 62x 62y 62z 63x 63y 63z 64x 64y 64z 65x 65y 65z 66x 66y 66z 67x 67y 67z 68x 68y 68z 69x 69y 69z 70x 70y 70z 71x 71y 71z 72x 72y 72z 73x 73y 73z 74x 74y 74z 75x 75y 75z 76x 76y 76z 77x 77y 77z 78x 78y 78z 79x 79y 79z 80x 80y 80z 81x 81y 81z 82x 82y 82z 83x 83y 83z 84x 84y 84z 85x 85y 85z 86x 86y 86z 87x 87y 87z 88x 88y 88z 89x 89y 89z 90x 90y 90z 91x 91y 91z 92x 92y 92z 93x 93y 93z 94x 94y 94z 95x 95y 95z 96x 96y 96z 97x 97y 97z 98x 98y 98z 99x 99y 99z
1390385912.324 292.591 200.375 1200 289.833 198.216 1200 286.257 197.485 1204 282.716 198.323 1212 280.172 200.512 1212 282.85 201.56 1208 286.262 201.85 1204 289.712 201.336 1200 309.994 200.304 1216 312.668 198.289 1221 316.333 197.531 1234 319.895 198.364 1234 322.267 200.495 1238 319.708 201.511 1234 316.326 201.759 1229 312.919 201.26 1221 293.477 188.757 1195 287.431 187.495 1200 280.689 187.62 1225 276.472 190.292 1221 273.924 193.89 1221 275.165 195.096 1216 278.118 192.529 1216 281.705 191.057 1216 287.317 191.081 1195 292.928 191.903 1191 308.784 188.666 1225 314.834 187.459 1238 321.664 187.57 1247 325.996 190.247 1252 328.347 193.613 1252 327.108 194.882 1256 324.346 192.449 1252 320.664 191.049 1238 315.02 191.043 1234 309.271 191.833 1225 297.411 199.919 1204 296.869 204.61 1204 295.118 208.627 1204 292.091 211.972 1204 293.029 216.258 1204 298.885 215.904 1208 302.969 215.889 1212 308.835 216.175 1221 309.846 211.979 1221 307.013 208.555 1216 305.553 204.468 1216 305.191 199.859 1216 289.182 227.944 1204 292.718 224.686 1204 297.123 222.258 1208 300.939 222.945 1212 304.754 222.227 1221 308.988 224.493 1225 312.375 227.689 1238 309.396 229.454 1229 305.66 230.572 1225 300.93 231.024 1216 296.121 230.761 1208 292.288 229.77 1204 291.969 227.463 1204 296.033 226.19 1204 300.841 226.02 1212 305.65 226.114 1221 309.66 227.272 1229 305.584 226.696 1221 300.84 226.704 1212 296.092 226.792 1204 269.891 202.369 1225 269.791 210.021 1225 270.498 217.425 1229 271.687 224.744 1238 273.679 231.592 1243 276.879 237.474 1256 281.198 241.78 1247 286.499 245.423 1256 293.008 248.047 1261 300.861 249.073 1265 308.485 247.792 1275 315.131 244.884 1294 320.524 240.65 1299 324.782 235.517 0 327.652 229.322 0 329.347 222.676 1536 330.499 215.81 0 331.005 209.047 0 330.816 201.672 0 286.299 199.957 1204 316.264 199.939 1234 300.973 213.17 1208 294.2 185.709 1204 287.761 184.399 1212 279.718 184.645 1225 274.12 188.06 1225 271.126 192.142 1225 308.201 185.625 1225 314.638 184.372 1238 322.76 184.599 1252 328.424 188 1261 331.178 191.831 1334
1390385912.386 293.312 199.862 1204 290.582 197.672 1208 287.006 196.891 1216 283.438 197.654 1221 280.84 199.769 1221 283.517 200.869 1221 286.936 201.222 1212 290.407 200.771 1208 310.808 200.082 1225 313.516 198.123 1229 317.203 197.436 1238 320.766 198.311 1238 323.137 200.451 1247 320.542 201.433 1238 317.14 201.632 1238 313.726 201.081 1225 294.355 188.211 1200 288.357 186.842 1212 281.65 186.826 1229 277.393 189.387 1225 274.769 192.901 1225 275.966 194.14 1225 278.98 191.662 1225 282.602 190.281 1225 288.186 190.414 1204 293.761 191.331 1195 309.796 188.38 1234 315.84 187.259 1243 322.636 187.445 1252 326.938 190.15 1256 329.269 193.516 1261 328.028 194.784 1261 325.276 192.345 1256 321.598 190.917 1247 315.974 190.837 1238 310.228 191.537 1229 298.171 199.495 1208 297.557 204.2 1208 295.743 208.23 1208 292.653 211.565 1208 293.533 215.858 1208 299.387 215.602 1212 303.513 215.656 1221 309.383 216.043 1225 310.466 211.865 1225 307.664 208.356 1221 306.267 204.2 1221 305.975 199.564 1221 289.605 227.485 1208 293.151 224.292 1208 297.566 221.938 1212 301.357 222.683 1221 305.161 222.032 1225 309.347 224.371 1234 312.672 227.619 1243 309.699 229.371 1238 305.961 230.462 1234 301.229 230.849 1216 296.427 230.486 1212 292.637 229.393 1208 292.421 227.066 1208 296.446 225.855 1208 301.22 225.758 1216 305.991 225.94 1225 309.936 227.173 1238 305.915 226.569 1225 301.205 226.512 1216 296.499 226.507 1208 270.542 201.428 1229 270.344 209.069 1229 270.959 216.472 1234 272.075 223.789 1238 273.996 230.632 1243 277.122 236.54 1256 281.38 240.939 1256 286.62 244.699 1256 293.071 247.468 1261 300.904 248.635 1270 308.56 247.478 1280 315.258 244.654 1299 320.735 240.497 1304 325.102 235.431 1522 328.104 229.312 1529 329.937 222.716 1529 331.221 215.884 1536 331.854 209.129 0 331.796 201.762 0 287.005 199.339 1216 317.105 199.819 1238 301.543 212.897 1216 295.142 185.182 1204 288.753 183.756 1221 280.746 183.834 1229 275.091 187.107 1229 272.009 191.094 1225 309.241 185.332 1238 315.666 184.172 1247 323.751 184.489 1256 329.382 187.926 0 332.115 191.759 0
1390385912.464 294.917 199.356 1212 292.273 197.111 1212 288.75 196.22 1221 285.167 196.846 1225 282.461 198.847 1225 285.158 199.99 1225 288.563 200.444 1216 292.016 200.125 1212 312.176 200.247 1234 314.924 198.468 1234 318.582 197.958 1243 322.058 198.966 1247 324.322 201.175 1256 321.723 201.992 1243 318.361 202.023 1243 315.023 201.336 1238 296.393 187.619 1204 290.428 186.066 1208 283.744 185.852 1234 279.425 188.312 1234 276.687 191.75 1229 277.851 192.966 1229 280.97 190.57 1229 284.64 189.297 1229 290.193 189.61 1204 295.706 190.702 1200 311.679 188.43 1238 317.641 187.599 1252 324.277 188.096 1256 328.376 191 1265 330.508 194.475 1265 329.2 195.629 1265 326.619 193.056 1261 323.098 191.469 1252 317.61 191.141 1243 311.973 191.574 1234 299.823 199.092 1216 299.11 203.675 1216 297.203 207.512 1216 294.039 210.623 1216 294.806 214.877 1216 300.72 214.677 1216 304.807 214.89 1225 310.482 215.627 1238 311.666 211.572 1229 308.992 208.033 1225 307.698 203.962 1225 307.523 199.439 1225 290.597 226.306 1212 294.172 223.085 1208 298.676 220.789 1216 302.414 221.64 1225 306.178 221.168 1229 310.157 223.756 1238 313.121 227.289 1252 310.275 228.963 1243 306.622 229.957 1234 301.988 230.184 1221 297.237 229.638 1216 293.489 228.375 1212 293.469 225.961 1208 297.422 224.711 1212 302.161 224.725 1221 306.789 225.152 1229 310.387 226.71 1243 306.664 226.053 1229 302.095 225.844 1221 297.45 225.647 1212 271.916 200.288 1234 271.501 207.83 1234 271.871 215.141 1238 272.744 222.379 1243 274.446 229.15 1243 277.364 235.028 1261 281.53 239.502 1256 286.737 243.377 1261 293.17 246.34 1261 301.021 247.755 1275 308.663 246.836 1284 315.312 244.198 1299 320.767 240.241 1314 325.13 235.338 1515 328.115 229.482 1529 330.013 223.149 1536 331.433 216.569 1542 332.197 210.077 0 332.31 202.95 0 288.663 198.617 1221 318.396 200.271 1243 302.839 212.226 1221 297.235 184.657 1212 290.884 183.038 1212 282.893 182.882 1238 277.161 186.013 1238 273.96 189.905 1238 311.255 185.401 1243 317.598 184.549 1256 325.525 185.235 1265 330.944 188.939 1280 333.466 192.903 0
1390385912.527 296.624 197.495 1216 294.077 195.162 1212 290.644 194.134 1225 287.086 194.707 1225 284.34 196.747 1229 287.029 197.877 1225 290.37 198.395 1221 293.761 198.174 1216 313.629 199.014 1238 316.41 197.361 1243 320.027 196.984 1247 323.412 198.197 1252 325.516 200.61 1261 322.928 201.225 1252 319.614 201.062 1243 316.377 200.224 1243 298.606 185.572 1208 292.635 183.896 1221 285.904 183.641 1238 281.528 186.144 1238 278.743 189.643 1238 279.906 190.842 1234 283.095 188.366 1238 286.798 187.072 1234 292.374 187.48 1212 297.867 188.71 1208 313.503 186.926 1252 319.478 186.438 1252 326.111 187.42 1270 330.011 190.684 1280 331.905 194.375 1275 330.519 195.44 1270 328.09 192.555 1270 324.7 190.668 1256 319.208 190.006 1252 313.589 190.151 1243 301.522 197.343 1225 300.654 201.633 1221 298.63 205.124 1221 295.483 207.948 1221 296.153 212.165 1221 302.038 211.933 1221 305.915 212.282 1229 311.489 213.464 1238 312.853 209.527 1234 310.362 206.048 1229 309.152 202.229 1229 309.057 197.966 1234 291.5 223.527 1216 295.147 220.19 1216 299.722 217.872 1221 303.433 218.83 1225 307.199 218.526 1238 311.069 221.447 1243 313.831 225.335 1252 310.928 226.411 1247 307.286 226.912 1238 302.796 226.84 1225 298.195 226.286 1221 294.422 225.233 1216 294.42 223.097 1216 298.354 221.861 1221 303.071 221.988 1225 307.638 222.651 1238 311.087 224.472 1243 307.489 223.126 1238 303.015 222.562 1225 298.417 222.377 1221 273.854 198.229 1234 273.062 205.581 1234 273.006 212.741 1238 273.423 219.908 1243 274.689 226.73 1247 277.267 232.69 1256 281.34 237.21 1256 286.591 241.089 1261 293.147 244.115 1261 301.101 245.745 1275 308.902 245.203 1284 315.809 243.042 1304 321.519 239.458 1314 326.016 234.762 1522 328.969 229.038 1529 330.81 222.79 1536 332.245 216.334 1542 333.025 210.004 0 333.215 203.035 0 290.491 196.586 1225 319.739 199.335 1243 304.115 209.811 1225 299.459 182.652 1221 293.078 180.899 1229 285.007 180.69 1243 279.209 183.865 1243 275.96 187.819 1243 313.274 183.907 1256 319.659 183.416 1256 327.606 184.677 1275 332.773 188.838 0 335.018 193.045 0
1390385912.589 296.852 196.76 1221 294.276 194.438 1221 290.807 193.412 1225 287.2 194.001 1229 284.409 196.078 1229 287.17 197.135 1225 290.557 197.618 1221 293.974 197.398 1221 313.86 198.331 1238 316.678 196.728 1247 320.334 196.386 1252 323.753 197.646 1256 325.868 200.105 1261 323.236 200.623 1256 319.882 200.389 1247 316.624 199.527 1243 298.869 184.996 1212 292.773 183.361 1221 285.922 183.18 1238 281.507 185.775 1238 278.728 189.344 1238 279.949 190.443 1234 283.144 187.893 1238 286.87 186.539 1234 292.537 186.914 1212 298.12 188.114 1212 313.794 186.398 1252 319.862 186.016 1256 326.601 187.147 1270 330.511 190.547 0 332.356 194.324 0 330.901 195.277 1270 328.507 192.283 1275 325.113 190.301 1261 319.544 189.543 1252 313.848 189.599 1243 301.758 196.548 1225 300.886 200.647 1221 298.849 203.918 1221 295.699 206.594 1221 296.351 210.716 1221 302.252 210.338 1225 306.151 210.698 1229 311.74 212.071 1238 313.117 208.243 1238 310.621 204.886 1234 309.398 201.281 1234 309.304 197.2 1238 291.676 222.195 1216 295.272 218.597 1216 299.892 216.135 1221 303.658 217.071 1225 307.491 216.822 1234 311.362 219.917 1243 314 224.063 1252 311.176 225.068 1247 307.531 225.539 1238 302.965 225.44 1225 298.289 224.89 1221 294.504 223.847 1216 294.679 221.694 1216 298.504 220.213 1216 303.282 220.27 1225 307.877 221.04 1234 311.182 223.101 1243 307.691 221.749 1234 303.2 221.16 1225 298.57 220.971 1216 274.021 197.749 1238 273.166 204.905 1238 273.052 211.883 1243 273.418 218.893 1243 274.625 225.614 1252 277.129 231.504 1256 281.187 235.969 1256 286.482 239.8 1256 293.12 242.816 1261 301.189 244.484 1275 309.118 243.999 1284 316.14 241.929 1309 321.926 238.42 1314 326.44 233.766 1522 329.343 228.123 1529 331.132 221.983 1536 332.539 215.659 0 333.271 209.503 0 333.419 202.706 0 290.656 195.855 1225 320.029 198.717 1252 304.347 208.433 1225 299.685 182.122 1221 293.169 180.413 1225 284.96 180.294 1243 279.119 183.582 1243 275.879 187.615 1243 313.617 183.432 1256 320.108 183.053 1256 328.183 184.49 1284 333.36 188.822 0 335.546 193.124 0
1390385912.668 297.457 195.707 1221 294.917 193.409 1221 291.489 192.374 1225 287.918 193.009 1229 285.139 195.17 1229 287.925 196.124 1229 291.276 196.557 1225 294.633 196.339 1221 314.275 197.382 1243 317.077 195.828 1247 320.691 195.519 1252 324.054 196.856 1261 326.089 199.412 1265 323.482 199.805 1256 320.168 199.483 1252 316.968 198.589 1243 299.642 184.33 1212 293.557 182.765 1221 286.747 182.711 1243 282.319 185.319 1238 279.524 188.879 1238 280.736 189.97 1238 283.951 187.381 1238 287.703 185.98 1238 293.355 186.289 1221 298.926 187.446 1221 314.214 185.793 1256 320.199 185.561 1256 326.857 186.912 1275 330.7 190.383 1275 332.495 194.171 0 331.03 195.107 1275 328.667 192.014 1275 325.317 189.929 1265 319.783 189.039 1252 314.173 188.979 1252 302.353 195.516 1229 301.436 199.316 1225 299.398 202.295 1225 296.374 204.827 1221 297.057 208.838 1225 302.878 208.284 1225 306.617 208.654 1229 312.08 210.249 1243 313.523 206.55 1243 311.154 203.32 1238 309.912 200.016 1234 309.758 196.209 1238 292.258 220.475 1216 295.795 216.63 1221 300.393 214.026 1221 304.174 214.924 1229 308.012 214.759 1238 311.793 218.034 1243 314.255 222.443 1261 311.506 223.015 1247 307.938 223.186 1238 303.46 222.959 1225 298.867 222.512 1221 295.081 221.718 1221 295.356 219.829 1221 299.056 218.18 1221 303.777 218.17 1225 308.261 219.053 1238 311.377 221.294 1247 308.059 219.524 1238 303.715 218.774 1225 299.171 218.705 1221 274.72 197.001 1238 273.691 203.916 1238 273.364 210.725 1243 273.525 217.646 1247 274.54 224.38 1256 276.939 230.324 1261 281.025 234.728 1256 286.459 238.416 1256 293.289 241.281 1261 301.455 242.935 1270 309.509 242.597 1284 316.706 240.824 1304 322.634 237.521 1314 327.175 232.962 1529 329.996 227.306 1529 331.654 221.152 1536 332.944 214.865 0 333.538 208.809 0 333.566 202.203 0 291.344 194.836 1225 320.351 197.859 1252 304.885 206.627 1229 300.406 181.518 1212 293.884 179.879 1229 285.737 179.904 1247 279.931 183.203 1243 276.688 187.218 1238 314.11 182.897 1261 320.543 182.675 1265 328.524 184.364 1284 333.571 188.775 0 335.686 193.084 0
1390385912.714 297.466 195.606 1225 294.925 193.391 1225 291.531 192.394 1229 288.005 193.07 1234 285.259 195.259 1234 288.072 196.109 1234 291.381 196.482 1225 294.683 196.249 1225 314.268 197.199 1243 317.038 195.687 1256 320.605 195.38 1252 323.945 196.719 1261 325.995 199.276 1265 323.393 199.602 1256 320.1 199.255 1252 316.93 198.381 1247 299.61 184.432 1221 293.613 182.982 1225 286.944 183.066 1243 282.577 185.652 1243 279.814 189.14 1243 280.955 190.237 1243 284.173 187.653 1243 287.924 186.231 1238 293.483 186.45 1225 298.984 187.521 1225 314.047 185.79 1261 319.917 185.594 1261 326.482 187.006 1275 330.325 190.422 0 332.196 194.131 0 330.791 195.121 1275 328.337 192.019 1275 324.956 189.927 1265 319.463 189.013 1256 313.94 188.937 1252 302.354 195.396 1229 301.428 198.955 1229 299.41 201.747 1225 296.469 204.203 1225 297.215 208.077 1225 302.972 207.396 1229 306.658 207.747 1238 312.156 209.43 1243 313.616 205.843 1243 311.23 202.722 1238 309.931 199.638 1238 309.683 196.056 1238 292.523 219.636 1221 296.001 215.681 1221 300.533 213.008 1225 304.334 213.846 1234 308.167 213.699 1238 312.022 217.02 1247 314.58 221.518 1265 311.78 221.805 1247 308.208 221.776 1243 303.756 221.485 1229 299.201 221.141 1225 295.398 220.563 1221 295.593 218.878 1221 299.263 217.158 1221 303.988 217.09 1225 308.505 218.001 1238 311.698 220.299 1247 308.32 218.257 1238 303.96 217.416 1225 299.421 217.462 1221 275.099 197.314 1238 274.022 203.96 1243 273.612 210.513 1247 273.727 217.244 1256 274.689 223.866 1261 277.07 229.731 1265 281.21 234.045 1261 286.749 237.582 1261 293.687 240.296 1261 301.896 241.868 1270 310.064 241.621 1289 317.425 240.057 1309 323.511 236.926 1309 328.112 232.472 1529 330.874 226.894 1536 332.397 220.792 1536 333.539 214.589 0 333.977 208.643 0 333.862 202.226 0 291.415 194.82 1229 320.284 197.687 1256 304.966 205.896 1234 300.327 181.699 1221 293.879 180.174 1225 285.891 180.354 1247 280.198 183.629 1243 277.001 187.567 1243 313.93 182.977 1261 320.263 182.787 1265 328.139 184.539 1289 333.151 188.868 0 335.334 193.074 0
1390385912.777 297.534 195.225 1229 294.991 193.004 1229 291.612 191.99 1234 288.099 192.697 1238 285.383 194.946 1238 288.193 195.748 1238 291.482 196.095 1234 294.759 195.855 1229 314.098 196.799 1247 316.87 195.286 1256 320.433 194.966 1256 323.765 196.345 1261 325.781 198.948 1270 323.195 199.228 1261 319.92 198.855 1256 316.766 197.977 1256 299.66 184.44 1229 293.587 183.027 1234 286.821 183.185 1252 282.448 185.855 1247 279.727 189.405 1247 280.934 190.417 1243 284.114 187.756 1247 287.848 186.266 1243 293.473 186.449 1234 299.031 187.504 1234 313.764 185.752 1261 319.711 185.611 1265 326.385 187.134 1280 330.228 190.654 1294 332.08 194.422 1284 330.628 195.332 1284 328.193 192.139 1280 324.824 189.962 1270 319.247 188.985 1261 313.662 188.878 1256 302.3 195.006 1234 301.389 198.385 1229 299.402 200.974 1229 296.529 203.252 1225 297.25 207.033 1225 302.949 206.351 1234 306.573 206.7 1238 312.101 208.396 1243 313.547 204.899 1247 311.151 201.952 1243 309.834 199.082 1243 309.567 195.671 1243 292.463 218.346 1225 295.992 214.447 1225 300.521 211.818 1225 304.353 212.66 1229 308.221 212.519 1243 312.166 215.814 1252 314.872 220.268 1261 311.96 220.315 1252 308.331 220.101 1243 303.869 219.731 1229 299.31 219.455 1225 295.445 219.047 1221 295.463 217.52 1221 299.214 215.883 1225 304.031 215.849 1229 308.679 216.753 1238 312.041 219 1256 308.53 216.736 1238 304.044 215.809 1229 299.401 215.906 1225 275.587 197.056 1243 274.465 203.508 1247 273.992 209.882 1252 274.035 216.481 1256 274.918 223.042 1270 277.263 228.845 1270 281.39 233.004 1265 286.923 236.377 1261 293.868 238.941 1261 302.04 240.477 1275 310.215 240.315 1289 317.629 238.974 1309 323.752 236.042 1314 328.358 231.759 1529 331.085 226.241 1536 332.495 220.189 1536 333.54 214.054 0 333.885 208.218 1344 333.705 201.903 1355 291.507 194.445 1234 320.104 197.301 1256 304.938 204.945 1238 300.325 181.759 1225 293.794 180.272 1229 285.703 180.543 1256 280.012 183.927 1247 276.865 187.937 1252 313.683 182.994 1265 320.101 182.864 1270 328.097 184.745 1294 333.095 189.196 0 335.247 193.461 1371
1390385912.855 297.508 194.839 1234 294.975 192.688 1234 291.628 191.71 1238 288.143 192.43 1238 285.46 194.669 1243 288.237 195.404 1243 291.496 195.714 1238 294.754 195.464 1234 314.13 196.347 1252 316.903 194.873 1256 320.451 194.557 1256 323.777 195.923 1265 325.79 198.504 1275 323.197 198.742 1265 319.918 198.353 1256 316.774 197.493 1256 299.626 184.143 1234 293.619 182.813 1243 286.932 183.052 1256 282.622 185.705 1252 279.96 189.214 1252 281.112 190.21 1247 284.246 187.551 1252 287.936 186.047 1247 293.508 186.178 1238 299.03 187.172 1238 313.801 185.363 1261 319.755 185.264 1270 326.451 186.837 1284 330.289 190.337 1294 332.115 194.054 1382 330.704 194.955 1289 328.257 191.762 1284 324.864 189.579 1270 319.26 188.581 1265 313.642 188.453 1256 302.255 194.58 1238 301.29 197.771 1234 299.26 200.21 1234 296.337 202.416 1234 297.026 206.093 1229 302.693 205.354 1238 306.324 205.683 1243 311.954 207.439 1247 313.435 204.041 1252 311.041 201.204 1247 309.743 198.485 1243 309.501 195.235 1243 292.122 217.269 1225 295.671 213.292 1225 300.22 210.631 1229 304.081 211.443 1238 308.018 211.314 1243 312.036 214.643 1256 314.809 219.15 1261 311.825 219.111 1256 308.144 218.83 1247 303.57 218.444 1234 298.955 218.216 1225 295.092 217.881 1225 295.074 216.405 1225 298.867 214.681 1225 303.745 214.613 1229 308.504 215.534 1243 312.016 217.85 1256 308.352 215.528 1243 303.768 214.578 1229 299.058 214.716 1225 275.872 196.976 1247 274.675 203.183 1247 274.144 209.307 1252 274.116 215.67 1256 274.903 222.063 1270 277.115 227.74 1270 281.144 231.84 1265 286.604 235.158 1265 293.502 237.695 1261 301.664 239.226 1270 309.882 239.135 1284 317.406 237.9 1309 323.653 235.059 1314 328.333 230.841 1529 331.097 225.438 1536 332.566 219.503 1536 333.646 213.509 0 334.029 207.808 1350 333.884 201.63 1360 291.525 194.115 1238 320.117 196.849 1256 304.759 204.055 1238 300.293 181.522 1229 293.82 180.118 1234 285.82 180.477 1256 280.224 183.842 1256 277.146 187.808 1252 313.74 182.678 1270 320.179 182.59 1275 328.186 184.529 1299 333.128 188.949 0 335.233 193.153 1376
1390385912.918 297.03 194.46 1238 294.515 192.375 1238 291.204 191.447 1238 287.767 192.208 1243 285.157 194.47 1243 287.88 195.132 1243 291.092 195.388 1238 294.315 195.108 1238 313.674 195.806 1252 316.426 194.326 1261 319.956 193.987 1261 323.282 195.327 1270 325.308 197.891 1280 322.705 198.115 1270 319.421 197.734 1261 316.285 196.912 1261 299.073 183.919 1238 293.179 182.698 1243 286.623 183.042 1256 282.405 185.672 1256 279.827 189.139 1252 280.925 190.147 1252 283.976 187.492 1252 287.598 185.967 1252 293.077 186.02 1243 298.526 186.925 1238 313.257 184.95 1270 319.199 184.837 1270 325.911 186.403 1284 329.779 189.836 1294 331.621 193.479 1299 330.263 194.417 1294 327.771 191.253 1284 324.324 189.096 1275 318.693 188.119 1270 313.058 188.012 1261 301.719 194.163 1238 300.694 197.212 1238 298.629 199.567 1238 295.709 201.795 1234 296.384 205.393 1234 301.919 204.576 1238 305.515 204.861 1243 311.25 206.64 1252 312.769 203.3 1252 310.413 200.526 1252 309.148 197.908 1247 308.919 194.77 1247 291.505 216.667 1225 294.97 212.544 1225 299.452 209.8 1229 303.312 210.556 1238 307.287 210.418 1243 311.359 213.781 1252 314.187 218.362 1265 311.168 218.259 1256 307.458 217.945 1247 302.807 217.576 1234 298.197 217.414 1229 294.401 217.158 1225 294.436 215.746 1225 298.143 213.888 1225 302.986 213.74 1234 307.781 214.66 1243 311.386 217.037 1256 307.621 214.67 1243 303.017 213.726 1234 298.344 213.939 1225 275.922 196.983 1252 274.65 202.999 1252 274.065 208.948 1256 273.979 215.155 1261 274.676 221.462 1270 276.758 227.101 1280 280.657 231.19 1275 286.008 234.479 1270 292.829 236.988 1265 300.94 238.497 1275 309.209 238.44 1284 316.873 237.275 1309 323.273 234.458 1319 328.047 230.24 1529 330.879 224.835 1536 332.415 218.898 1542 333.519 212.921 0 333.926 207.23 1355 333.789 201.093 1366 291.12 193.823 1238 319.632 196.262 1261 304.074 203.332 1243 299.739 181.339 1238 293.372 180.042 1238 285.524 180.517 1256 280.054 183.856 1256 277.065 187.778 1256 313.197 182.319 1270 319.639 182.215 1275 327.642 184.139 1299 332.56 188.464 1309 334.659 192.579 1376
1390385912.964 296.434 194.261 1238 293.927 192.251 1238 290.647 191.397 1243 287.278 192.201 1243 284.747 194.464 1247 287.435 195.082 1243 290.602 195.283 1243 293.773 194.953 1238 312.872 195.304 1256 315.55 193.791 1261 319.022 193.396 1265 322.321 194.65 1270 324.367 197.131 1275 321.806 197.412 1270 318.564 197.101 1265 315.457 196.349 1256 298.264 183.893 1243 292.471 182.784 1243 286.06 183.214 1256 281.949 185.833 1256 279.453 189.257 1256 280.536 190.258 1256 283.5 187.627 1256 287.046 186.09 1252 292.417 186.057 1243 297.778 186.857 1238 312.276 184.667 1265 318.096 184.435 1275 324.696 185.826 1284 328.573 189.093 1294 330.473 192.615 1299 329.165 193.589 1294 326.642 190.555 1284 323.202 188.522 1275 317.663 187.676 1275 312.139 187.678 1261 301.057 193.913 1243 300.094 196.971 1238 298.102 199.375 1238 295.276 201.673 1234 296.013 205.219 1234 301.421 204.329 1238 304.967 204.547 1243 310.618 206.184 1252 312.064 202.852 1256 309.719 200.115 1252 308.437 197.51 1247 308.159 194.385 1247 291.452 216.491 1229 294.755 212.371 1229 299.089 209.588 1234 302.885 210.261 1238 306.775 210.057 1243 310.804 213.294 1256 313.628 217.752 1261 310.693 217.721 1256 307.062 217.499 1247 302.497 217.226 1238 297.979 217.136 1225 294.272 216.93 1225 294.352 215.544 1229 297.911 213.647 1225 302.619 213.41 1234 307.293 214.232 1247 310.821 216.502 1256 307.13 214.252 1247 302.645 213.414 1234 298.11 213.703 1229 275.645 197.036 1252 274.5 203.018 1252 274.032 208.937 1256 274.071 215.098 1261 274.884 221.331 1275 277.049 226.888 1275 280.958 230.882 1275 286.279 234.057 1270 293.029 236.425 1270 301.025 237.775 1270 309.159 237.566 1284 316.68 236.264 1309 322.933 233.352 1314 327.572 229.093 1536 330.302 223.682 1536 331.745 217.767 0 332.75 211.818 1344 333.07 206.152 1355 332.838 200.079 1366 290.606 193.737 1243 318.745 195.642 1265 303.523 203.037 1243 298.888 181.334 1238 292.63 180.159 1238 284.958 180.734 1261 279.631 184.061 1256 276.735 187.934 1256 312.159 182.069 1270 318.468 181.836 1280 326.336 183.551 1294 331.259 187.665 1309 333.424 191.642 0
